Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle,Current,Voltage,Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Time,Power_W,Energy_Wh,dV_dt
11148,11262.956513638776,2015-10-16 12:42:01,5011.038582695466,3,1,0.5104223137038523,0.9998095653448196,1.996033105910151,0.0,7.796829054941087,0.0,0.0,0.0,0,0,0,11262.0,0.08713530332739872,7.7966225249464784,0.0
11149,11263.972096240932,2015-10-16 12:42:02,5012.054165287599,3,1,0.5102410564708784,0.9998095653448196,1.99603892550838,0.0,7.79685349605019,0.0,3.24249267578125e-05,0.0,0,0,0,11263.0,0.0856121869797617,7.796646306109529,0.0
11150,11264.987750586344,2015-10-16 12:42:03,5013.069819643037,3,1,0.5103316855528316,0.9998095653448196,1.996044748245575,0.0,7.796877950429458,0.0,0.0,0.0,0,0,0,11264.0,0.0863737490649239,7.796670298817602,0.0
11151,11265.987770816995,2015-10-16 12:42:04,5014.069839868674,3,1,0.5104223137038523,0.9998095653448196,1.996050465961418,0.0,7.796901963562045,0.0,0.0,0.0,0,0,0,11265.0,0.08713530332739872,7.796694503068527,0.0
11152,11267.003408661409,2015-10-16 12:42:05,5015.085477808324,3,1,0.5103316855528316,0.9999046424407048,1.996056287037061,0.0,7.796926410933875,0.0,3.23295607813634e-05,0.0,0,0,0,11266.0,0.0863770735601257,7.7967184967000716,0.00016164779663085938
11153,11268.018922753345,2015-10-16 12:42:06,5016.100991805023,3,1,0.5104223137038523,0.9999046424407048,1.996062090886015,0.0,7.796950785827868,0.0,0.0,0.0,0,0,0,11267.0,0.08713865713455604,7.796742701882609,0.0
11154,11269.034745156314,2015-10-16 12:42:07,5017.116814207993,3,1,0.5103316855528316,0.9998095653448196,1.996067905559313,0.0,7.796975206420123,0.0,0.0,0.0,0,0,0,11268.0,0.0863737490649239,7.796766694590683,-0.00016164779663085938
11155,11270.050187785697,2015-10-16 12:42:08,5018.132256842385,3,1,0.5104223137038523,0.9998095653448196,1.996073710992616,0.0,7.796999588018077,0.0,0.0,0.0,0,0,0,11269.0,0.08713530332739872,7.796790898841607,0.0
11156,11271.065769004414,2015-10-16 12:42:09,5019.147838146318,3,1,0.5103316855528316,0.9998095653448196,1.99607951951696,0.0,7.797023982828815,0.0,0.0,0.0,0,0,0,11270.0,0.0863737490649239,7.796814891549681,0.0
11157,11272.081408242288,2015-10-16 12:42:10,5020.163477384192,3,1,0.5103316855528316,0.9998095653448196,1.996085323268026,0.0,7.797048357441133,0.0,0.0,0.0,0,0,0,11271.0,0.0863737490649239,7.796838884257754,0.0
11158,11273.081447770888,2015-10-16 12:42:11,5021.1635168225675,3,1,0.5103316855528316,0.9998095653448196,1.996091024946502,0.0,7.797072303371098,0.0,-3.23295607813634e-05,0.0,0,0,0,11272.0,0.0863737490649239,7.796862876965829,0.0
11159,11274.096798772607,2015-10-16 12:42:12,5022.178867819274,3,1,0.5102410564708784,0.9998095653448196,1.996096824346158,0.0,7.797096659801083,0.0,0.0,0.0,0,0,0,11273.0,0.0856121869797617,7.796886658128878,0.0
11160,11275.096973953248,2015-10-16 12:42:13,5023.179043009941,3,1,0.5102410564708784,0.9998095653448196,1.996102510656025,0.0,7.797120541099441,0.0,-3.23295607813634e-05,0.0,0,0,0,11274.0,0.0856121869797617,7.796910439291929,0.0
11161,11276.112624103236,2015-10-16 12:42:14,5024.1946931549155,3,1,0.5103316855528316,0.9998095653448196,1.996108300716336,0.0,7.797144858255976,0.0,0.0,0.0,0,0,0,11275.0,0.0863737490649239,7.796934432000002,0.0
11162,11277.12821743706,2015-10-16 12:42:15,5025.2102864887365,3,1,0.5104223137038523,0.9998095653448196,1.996114090422371,0.0,7.797169174177733,0.0,0.0,0.0,0,0,0,11276.0,0.08713530332739872,7.796958636250927,0.0
11163,11278.143832935952,2015-10-16 12:42:16,5026.225901992643,3,1,0.5102410564708784,0.9999046424407048,1.996119853151985,0.0,7.797193376443693,0.0,3.23295607813634e-05,0.0,0,0,0,11277.0,0.08561548216270687,7.796982418329305,0.00016164779663085938
11164,11279.159428124382,2015-10-16 12:42:17,5027.241497176061,3,1,0.5102410564708784,0.9997142077855241,1.996125614165923,0.0,7.797217571482658,0.0,-6.47544875391759e-05,0.0,0,0,0,11278.0,0.08560888207651285,7.797006198574326,-0.0003237724304199219
11165,11280.175063337258,2015-10-16 12:42:18,5028.257132393947,3,1,0.5102410564708784,0.9998095653448196,1.996131398233504,0.0,7.797241863506756,0.0,0.0,0.0,0,0,0,11279.0,0.0856121869797617,7.797029979737377,0.0001621246337890625
11166,11281.189838668655,2015-10-16 12:42:19,5029.271907494775,3,1,0.5103316855528316,0.9999046424407048,1.996137176203578,0.0,7.797266130022654,0.0,0.0,0.0,0,0,0,11280.0,0.0863770735601257,7.7970539733689215,0.00016164779663085938
11167,11282.190653062496,2015-10-16 12:42:20,5030.272722114176,3,1,0.5102410564708784,0.9998095653448196,1.996142860996319,0.0,7.797290005128717,0.0,0.0,0.0,0,0,0,11281.0,0.0856121869797617,7.797077754531971,-0.00016164779663085938
11168,11283.206251704509,2015-10-16 12:42:22,5031.288320751174,3,1,0.5103316855528316,0.9998095653448196,1.996148623624141,0.0,7.797314207197053,0.0,-3.23295607813634e-05,0.0,0,0,0,11283.0,0.0863737490649239,7.797125739948119,0.0
11169,11284.206285253247,2015-10-16 12:42:23,5032.2883543049265,3,1,0.510150427388925,0.9997142077855241,1.996154298908274,0.0,7.797338042290361,0.0,-6.47544875391759e-05,0.0,0,0,0,11284.0,0.0848473493900741,7.797149308656283,-0.0001621246337890625
11170,11285.221876682335,2015-10-16 12:42:24,5033.3039457340155,3,1,0.5103316855528316,0.9998095653448196,1.996160054813079,0.0,7.797362215887482,0.0,0.0,0.0,0,0,0,11285.0,0.0863737490649239,7.7971733013643565,0.0001621246337890625
11171,11286.237470843214,2015-10-16 12:42:25,5034.319539889881,3,1,0.5102410564708784,0.9999046424407048,1.996165811120936,0.0,7.797386391290793,0.0,0.0,0.0,0,0,0,11286.0,0.08561548216270687,7.797197083442735,0.00016164779663085938
11172,11287.253084627848,2015-10-16 12:42:26,5035.335153679526,3,1,0.5102410564708784,0.9998095653448196,1.996171576162491,0.0,7.797410603610649,0.0,0.0,0.0,0,0,0,11287.0,0.0856121869797617,7.797220864605785,-0.00016164779663085938
11173,11288.253085184617,2015-10-16 12:42:27,5036.335154236294,3,1,0.5103316855528316,0.9999046424407048,1.996177244534751,0.0,7.79743440969671,0.0,0.0,0.0,0,0,0,11288.0,0.0863770735601257,7.797244858237329,0.00016164779663085938
11174,11289.253148943417,2015-10-16 12:42:28,5037.335218090332,3,1,0.5102410564708784,0.9998095653448196,1.996182916873012,0.0,7.797458232491088,0.0,-3.23295607813634e-05,0.0,0,0,0,11289.0,0.0856121869797617,7.79726863940038,-0.00016164779663085938
11175,11290.268741339907,2015-10-16 12:42:29,5038.3508103966005,3,1,0.5102410564708784,0.9999046424407048,1.996188670048776,0.0,7.797482394798192,0.0,0.0,0.0,0,0,0,11290.0,0.08561548216270687,7.797292421478758,0.00016164779663085938
11176,11291.284293486397,2015-10-16 12:42:30,5039.366362543087,3,1,0.510150427388925,0.9998095653448196,1.996194421410837,0.0,7.797506549422596,0.0,0.0,0.0,0,0,0,11291.0,0.08485062489459949,7.797315991096784,-0.00016164779663085938
11177,11292.284475980206,2015-10-16 12:42:31,5040.366545031887,3,1,0.5102410564708784,0.9998095653448196,1.996200082176301,0.0,7.79753032358316,0.0,3.24249267578125e-05,0.0,0,0,0,11292.0,0.0856121869797617,7.797339772259834,0.0
11178,11293.299796666606,2015-10-16 12:42:32,5041.381865718285,3,1,0.5102410564708784,0.9999046424407048,1.996205822717297,0.0,7.797554432746936,0.0,0.0,0.0,0,0,0,11293.0,0.08561548216270687,7.797363554338213,0.00016164779663085938
11179,11294.299939376568,2015-10-16 12:42:33,5042.382008423237,3,1,0.5102410564708784,0.9998095653448196,1.996211475297195,0.0,7.797578172601385,0.0,3.24249267578125e-05,0.0,0,0,0,11294.0,0.0856121869797617,7.797387335501263,-0.00016164779663085938
11180,11295.31552948237,2015-10-16 12:42:34,5043.39759853405,3,1,0.5102410564708784,0.9999046424407048,1.996217206817437,0.0,7.797602243759252,0.0,0.0,0.0,0,0,0,11295.0,0.08561548216270687,7.7974111175796414,0.00016164779663085938
11181,11296.315530334874,2015-10-16 12:42:35,5044.397599391566,3,1,0.510150427388925,0.9998095653448196,1.996222860258609,0.0,7.797625987237733,0.0,0.0,0.0,0,0,0,11296.0,0.08485062489459949,7.797434687197668,-0.00016164779663085938
11182,11297.33032849299,2015-10-16 12:42:36,5045.412397514594,3,1,0.510150427388925,0.9998095653448196,1.996228506981522,0.0,7.797649702379904,0.0,0.0,0.0,0,0,0,11297.0,0.08485062489459949,7.797458256815695,0.0
11183,11298.330571958291,2015-10-16 12:42:37,5046.412640989921,3,1,0.5103316855528316,0.9999046424407048,1.996234152061452,0.0,7.797673410599712,0.0,6.47544875391759e-05,0.0,0,0,0,11298.0,0.0863770735601257,7.7974822504472385,0.00016164779663085938
11184,11299.330790120726,2015-10-16 12:42:38,5047.412859262629,3,1,0.5102410564708784,0.9999046424407048,1.996239791100267,0.0,7.797697093483706,0.0,3.23295607813634e-05,0.0,0,0,0,11299.0,0.08561548216270687,7.797506032525617,0.0
11185,11300.346797152428,2015-10-16 12:42:39,5048.428866299343,3,1,0.5102410564708784,0.9998095653448196,1.996245609745155,0.0,7.797721530722764,0.0,-3.23295607813634e-05,0.0,0,0,0,11300.0,0.0856121869797617,7.7975298136886675,-0.00016164779663085938
11186,11301.362234032524,2015-10-16 12:42:40,5049.444303084201,3,1,0.510150427388925,0.9998095653448196,1.996251331714684,0.0,7.797745561854847,0.0,3.24249267578125e-05,0.0,0,0,0,11301.0,0.08485062489459949,7.797553383306694,0.0
11187,11302.377939740552,2015-10-16 12:42:41,5050.460008882454,3,1,0.5102410564708784,0.9998095653448196,1.996257032743386,0.0,7.797769504847927,0.0,-3.23295607813634e-05,0.0,0,0,0,11302.0,0.0856121869797617,7.797577164469744,0.0
11188,11303.377954332189,2015-10-16 12:42:42,5051.460023393894,3,1,0.510150427388925,0.9998095653448196,1.996262661138128,0.0,7.797793142937509,0.0,-3.23295607813634e-05,0.0,0,0,0,11303.0,0.08485062489459949,7.79760073408777,0.0
11189,11304.393620938064,2015-10-16 12:42:43,5052.475690084981,3,1,0.5100597983069718,0.9998095653448196,1.996268371765495,0.0,7.797817126484428,0.0,0.0,0.0,0,0,0,11304.0,0.08408906280943729,7.797624092160773,0.0
11190,11305.40915504974,2015-10-16 12:42:44,5053.491224101422,3,1,0.5102410564708784,0.9999046424407048,1.996274075011856,0.0,7.797841078989627,0.0,3.23295607813634e-05,0.0,0,0,0,11305.0,0.08561548216270687,7.797647874239152,0.00016164779663085938
11191,11306.424744173102,2015-10-16 12:42:45,5054.506813219769,3,1,0.5103316855528316,0.9999046424407048,1.996279785255639,0.0,7.797865060967434,0.0,6.47544875391759e-05,0.0,0,0,0,11306.0,0.0863770735601257,7.7976718678706956,0.0
11192,11307.42485069816,2015-10-16 12:42:46,5055.5069198450765,3,1,0.510150427388925,0.9998095653448196,1.996285409798907,0.0,7.797888683052067,0.0,-3.23295607813634e-05,0.0,0,0,0,11307.0,0.08485062489459949,7.797695437488722,-0.00016164779663085938
11193,11308.44038207304,2015-10-16 12:42:47,5056.52245112973,3,1,0.510150427388925,0.9999046424407048,1.996291106287683,0.0,7.797912607183533,0.0,0.0,0.0,0,0,0,11308.0,0.08485389076528804,7.797719008013935,0.00016164779663085938
11194,11309.455977005831,2015-10-16 12:42:48,5057.5380460575125,3,1,0.5102410564708784,0.9998095653448196,1.996296803968028,0.0,7.797936536391924,0.0,-3.23295607813634e-05,0.0,0,0,0,11309.0,0.0856121869797617,7.7977427891769855,-0.00016164779663085938
11195,11310.471582078822,2015-10-16 12:42:49,5058.553651130501,3,1,0.5102410564708784,0.9999046424407048,1.996302508806131,0.0,7.797960495695983,0.0,3.23295607813634e-05,0.0,0,0,0,11310.0,0.08561548216270687,7.797766571255364,0.00016164779663085938
11196,11311.487226845436,2015-10-16 12:42:50,5059.569295897113,3,1,0.510150427388925,0.9999046424407048,1.99630819296189,0.0,7.797984367932151,0.0,3.23295607813634e-05,0.0,0,0,0,11311.0,0.08485389076528804,7.797790141780577,0.0
11198,11312.534267533596,2015-10-16 12:42:51,0.187581537975123,4,1,0.5000906120051584,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11312.0,0.00031714437272895024,7.797790229876235,-0.00275421142578125
11197,11312.346687880545,2015-10-16 12:42:51,5060.42875702746,3,1,0.5099691692250184,0.9997142077855241,1.99631300808938,0.0,7.798004590737615,0.0,-3.24249267578125e-05,0.0,0,0,0,11312.0,0.0833242840171966,7.797790229876235,0.0
11199,11313.549901329308,2015-10-16 12:42:52,1.015587018129661,5,1,0.5000528471821549,0.9983800433456202,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11313.0,0.0,7.797790229876235,-0.0022683143615722656
11200,11314.549902156748,2015-10-16 12:42:53,2.015587850582601,5,1,0.5000528471821549,0.9983800433456202,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11314.0,0.0,7.797790229876235,0.0
11201,11315.565554306704,2015-10-16 12:42:54,3.031240000539803,5,1,0.5000528471821549,0.9984754009049153,1.996313012026575,0.0,7.798004607262734,0.0,3.24249267578125e-05,0.12300246953964233,0,0,0,11315.0,0.0,7.797790229876235,0.0001621246337890625
11202,11316.581111240086,2015-10-16 12:42:55,4.04679692890798,5,1,0.5000528471821549,0.9983800433456202,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11316.0,0.0,7.797790229876235,-0.0001621246337890625
11203,11317.596807890608,2015-10-16 12:42:56,5.0624936746686,5,1,0.5000528471821549,0.9983800433456202,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11317.0,0.0,7.797790229876235,0.0
11204,11318.611549533303,2015-10-16 12:42:57,6.077235282278276,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11318.0,0.0,7.797790229876235,-0.0001621246337890625
11205,11319.611957963483,2015-10-16 12:42:58,7.077643652305343,5,1,0.5000528471821549,0.9984754009049153,1.996313012026575,0.0,7.798004607262734,0.0,6.4849853515625e-05,0.12300246953964233,0,0,0,11319.0,0.0,7.797790229876235,0.000324249267578125
11206,11320.627924354209,2015-10-16 12:42:59,8.09361004302999,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11320.0,0.0,7.797790229876235,-0.000324249267578125
11207,11321.643673264578,2015-10-16 12:43:00,9.109358958412054,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11321.0,0.0,7.797790229876235,0.0
11208,11322.643711098965,2015-10-16 12:43:01,10.109396883024749,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11322.0,0.0,7.797790229876235,0.0
11209,11323.658453889517,2015-10-16 12:43:02,11.124139643498848,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11323.0,0.0,7.797790229876235,0.0
11210,11324.674823221392,2015-10-16 12:43:03,12.140509000439554,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11324.0,0.0,7.797790229876235,0.0
11211,11325.69026364028,2015-10-16 12:43:04,13.155949329102308,5,1,0.5000528471821549,0.9983800433456202,1.996313012026575,0.0,7.798004607262734,0.0,3.24249267578125e-05,0.12300246953964233,0,0,0,11325.0,0.0,7.797790229876235,0.0001621246337890625
11212,11326.690281926098,2015-10-16 12:43:05,14.155967710156776,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11326.0,0.0,7.797790229876235,-0.0001621246337890625
11213,11327.690346877862,2015-10-16 12:43:06,15.156032566684916,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11327.0,0.0,7.797790229876235,0.0
11214,11328.690349960909,2015-10-16 12:43:07,16.156035654742166,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11328.0,0.0,7.797790229876235,-0.0001621246337890625
11215,11329.705827161182,2015-10-16 12:43:08,17.17151285000424,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11329.0,0.0,7.797790229876235,0.0001621246337890625
11216,11330.721556893905,2015-10-16 12:43:09,18.18724257771232,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-6.4849853515625e-05,0.12300246953964233,0,0,0,11330.0,0.0,7.797790229876235,-0.0001621246337890625
11217,11331.721574798774,2015-10-16 12:43:10,19.18726049260856,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,3.24249267578125e-05,0.12300246953964233,0,0,0,11331.0,0.0,7.797790229876235,0.0001621246337890625
11218,11332.737074078908,2015-10-16 12:43:11,20.20275976773059,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11332.0,0.0,7.797790229876235,-0.0001621246337890625
11219,11333.73712875013,2015-10-16 12:43:12,21.202814438952167,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11333.0,0.0,7.797790229876235,0.0
11220,11334.737162549492,2015-10-16 12:43:13,22.2028482383152,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11334.0,0.0,7.797790229876235,0.0001621246337890625
11221,11335.752429126447,2015-10-16 12:43:14,23.21811491050842,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11335.0,0.0,7.797790229876235,-0.0001621246337890625
11222,11336.752755031584,2015-10-16 12:43:15,24.218440725417768,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11336.0,0.0,7.797790229876235,0.0001621246337890625
11223,11337.767272366964,2015-10-16 12:43:16,25.23295774501261,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11337.0,0.0,7.797790229876235,-0.0001621246337890625
11224,11338.768330611678,2015-10-16 12:43:17,26.234016295488026,5,1,0.5000528471821549,0.9982846857863248,1.996313012026575,0.0,7.798004607262734,0.0,3.24249267578125e-05,0.12300246953964233,0,0,0,11338.0,0.0,7.797790229876235,0.0001621246337890625
11225,11339.783948556647,2015-10-16 12:43:18,27.24963424547144,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11339.0,0.0,7.797790229876235,-0.0001621246337890625
11226,11340.799601052466,2015-10-16 12:43:19,28.265286746300426,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11340.0,0.0,7.797790229876235,0.0
11227,11341.815206386102,2015-10-16 12:43:20,29.28089207492462,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,-3.24249267578125e-05,0.12300246953964233,0,0,0,11341.0,0.0,7.797790229876235,0.0
11228,11342.83013229162,2015-10-16 12:43:21,30.295817950368992,5,1,0.5000528471821549,0.9981893282270298,1.996313012026575,0.0,7.798004607262734,0.0,0.0,0.12300246953964233,0,0,0,11342.0,0.0,7.797790229876235,0.0
11229,11343.830820476882,2015-10-16 12:43:22,31.296506165704017,5,1,0.5000528471821549,0.9980942511311441,1.996313012026575,0.0,7.798004607262734,0.0,-3.23295607813634e-05,0.12300246953964233,0,0,0,11343.0,0.0,7.797790229876235,-0.00016164779663085938
11230,11344.846035756384,2015-10-16 12:43:23,32.31172144520617,5,1,0.5000528471821549,0.9980942511311441,1.996313012026575,0.0,7.798004607262734,0.0,-3.23295607813634e-05,0.12300246953964233,0,0,0,11344.0,0.0,7.797790229876235,0.0
11231,11345.846311075831,2015-10-16 12:43:24,33.31199676465372,5,1,0.5000528471821549,0.9980942511311441,1.996313012026575,0.0,7.798004607262734,0.0,-3.23295607813634e-05,0.12300246953964233,0,0,0,11345.0,0.0,7.797790229876235,0.0
